job,skills,uniq_id
NPI BOM Specialist,"Bill of Materials (BOM), NPI, Change Management, Supply Chain",148177aa2cf8b3e3c07f80015a8f4c89
Information Security Specialist,"policy development, risk management, compliances, information security, cissp",4fbe836437f203b17d81cf3d90e81506
Oracle CPQ Cloud,"Oracle Cloud CPQ, ERP",53e85fa8584f7cae878f8aab0f3170c8
Information Technology (IT) Security Engineer/Officer,"CISSP, CISM, Visual Basic, Java, PHP, SQL, Risk Assessment, Network Security, Network Traffic Analysis, Risk Mitigation",ec903f67bd93a7894ef2096b996256df
"Akamai Solution Architect/ Lead - San Francisco, CA","Java Lead, CDN, Akamai, GTM, MDR, Edge Redirector, Visitor Prioritization, Site Shield, Kona Site Defender, WAF",9afdeafe58c6c91cc7fdb01f40b4011f
AEM Sr. QA,Adobe Experience Manager,84fce53d1240b2e6a7f84067f51fb056
SW Engineer Embedded Diagnostics Engineer,"C/C++ Programming Language, Python and shell Scripting, linux,",786e36774f88045d5dadc1306fcb0e04
Communications Specialist / Writer,"Communications, Technical Documentation, Content, HTML, Web pages, Mac, iOS",58205f346abcb5ee42918b2613e80c22
PCIe Internals RAID6 Software Engineer,FLASH MEMORY LINUX KERNEL C/C++,2b7f8b11cf77d996e0133dcc828e9f7c
Sr. Firmware Engineer,"C/C++, Pythn or Shell, Linux device driver,",ee03905100f81aad510b6ce95222e0bc
"Senior Software Engineer, Numerical Simulations",PhD in field of Fluid Dynamics and/or Solid Mechanics; Strong C/C++ software experience; Strong Knowledge of Matlab and/or Python; Experience writing Finite Element Analysis (FEA) solvers,fc8e7541bb4c9de8a275ea4707bd6736
Desktop Support / Helpdesk Engineer,"Tier 1 helpdesk, desktop",3410b341ad3c8b79f97067de42c1a853
UX Designer,Adobe Photoshop and Illustrator,5dcfc6c93058b13d1b12ccb86a629b0d
Agile PLM Developer,"Agile PLM, Java/J2EE, Uniz, PL/SQL, PLM",ec2fb8312f730c460fccf7e19491d45e
Editor (Long-Term),"Keywords: technical editor, editor, editing, technical writer, documentation specialist, copywriter, copyeditor, proofreader, content editor,",0d634dee23c7ec8758f0cc36b8a1edd9
"Cloud Solutions Architect, Global Support","Expertise designing, implementing, and supporting Enterprise-grade technical systems and networking solutions meeting complex business requirements, deep knowledge of Linux",075cf2b4f08ef863592bc6b084fada95
Business Systems Support Analyst,"Database Management, Microsoft Dynamics CRM",6219f6a0aad5c6b2e80890770377051b
Solutions Architect,"Customer Service, Analysis, Process Redesign, Consulting, Business, Technical, Communication, Training, Documentation, Cloud Deployments, Applications Implementation, SOW",24279d98976a9b7489b311d29e7cc38f
".NET Developer, Redwood City, CA","ASP.NET, WCF, LINQ, ORM Test Driven Development (TDD),",57c3a44edae8a14d08c5f41d6f5522e1
Frontend Developer (React.JS),"Strong javascript, ReactJS",602ef2133b202e99f7b5fbd7e73c1113
Automation Java Selenium Test Lead-CA/WI,"Automation, TestING, Junit, Java Scripting, BDD, Selenium Webdriver, Test Cases,",9b243bec37aaef20d91008cb748f4634
Direct Client Need - Oracle Revenue Management & Billing,Oracle Revenue Management /CCB,b7e51cce9fc9148582b371837566363a
Senior Bigdata Platform Engineer,Bigdata Hadoop Java Spark/scala Hbase,96c20991a1cf3d165facf48526befd51
Backend Python Software Engineer,"Python, Django, Javascript, HTTP, Mobile, Java",c30255278e8c57cd41635ba868ff1d7d
Software Engineer,"Scala, SAAS",d6205c43a11019e79aa34f3f0f70c056
"Java, JUnit Developer (F2F interview)","Java, WebServices, Spring, JUnits",5f5d6f50d2028604a3132bb49ff9b164
"Senior Core Java Engineer with Kafka, Storm, Spring, Core Java","Core Java, Kafka, Storm, spring, multi-threading",280b6bd69996b9b49a1f12a2e1089ba5
Sr. Business Systems Analyst- SuccessFactors,Full Time,b2c9424e69e6403567fbda6e3e2933f5
Technical Writer,"FrameMaker, Word, Excel",1df5f4e8b58aa1196afcd2b9fe33ba9f
Networking Engineer,"C, Multi Threading, Networking",65c45cd5989dfbe6d293c2509b2fdc38
Motion Controls Engineer - 82772,"Algorithms, API, Database, Development, Embedded, Hardware, HTTP, Laboratory, Linux, Materials, Matlab, Mechanical, PHP, Physics, PLC, Programming, Project, Protocols, Python, Research, Scientific, Shell Scripting, Source Code, Specification, SQL, Supervision, Testing, Windows",6daa0f803e6c71f7fb782325a97c8c08
Software Engineer-Video,"machine learning, computer vision, Video, C, C++, Java, PHP, Python",df5e467a8cc7a48d4f0678990af250d7
Sr. Manager of Software Development,"Oracle, .Net. SW Manager, PCI DSS, SSAE16, SOX",dbc3b73b45344db30aca6b3c99c6b794
Member of Technical Staff,C / C++ / Distributed Systems / Flash Storage,50dbeaec5f0b9194a7be8d73cf122f27
SAP SuccessFactor Employee Central Consultant - 12230,"Lead design, configuration and unit test changes to SuccessFactors Employee Central (EC) and potentially other modules like Succession Planning, Compensation, Variable Pay",175cd55983a5f0dd837b2acc38b076f6
"Product Manager, Applications and Security - 12344","Product development. MRD, BRD, quality assurance, SDLC, Agile development, networking, network security, firewalls, TCP/IP networking, web application firewalls, IPS/IDS sensors, remote access (IPsec,",87fcb8eb9fe22f95380f7ba8fdc531cb
Senior Software Engineer,"Expert in at least one language in Java, C++, Python and JavaScript",d736613ddaa96f6f5082db02a9e7e94b
Business Systems Analyst/Solution Architect - CPQ,"Business Systems Analyst, BSA, Solutions Architect, CPQ, Configure, Configurator, QTC, Quote, Price, SFDC, Salesforce, Oracle, Item Master, Master Item, Steelbrick, Implement, Implementation",927b2a22dc4641d63493810f256fe053
Mobile Automation Test Lead/Engineer-CA/WI,"Mobile Application Testing, QA Scripts, Test Cases, Perfecto Mobile, Seetest, Device Anywhere etc. , iOS and Android",4e35afef7d1faf05d971ca4e72f25516
Professional Services Consultant,"TeamMate,Internal Auditing,CPA, Auditing, Accounting,Communication skills,CIA,CISA,CFE,IA,External Audit,Sarbanes Oxley,TeamMate Software",eefe26f00a8b05c6356a59cd9b31ecc8
Verification Engineer,System Verilog,5f0f86222da934f542b3c41e47499d17
Data Center Technician,Data Center Technician,daba3a9d1eb58af3b5e6efd14c916750
"Performance Engineer w/Java, Jmeter, JVM, debugging","Jmeter, Java, JVM, debugging",73c9a9bc541f321771fc8ed7e5db373e
"Seeking a Lab Technician, Linux / Android Devices in Sunnyvale, CA",Android,f6904e5768f2adca824b63d74a5fb6d9
Senior IT System Analyst,"System Analyst, Credit Risk, Credit Reporting, Accounting, Finance,Banking, Regulatory Reporting, ALLL",044650c7a1967b2042b31470b9b92038
Oracle ERP Tester / Disaster Recovery,"Oracle EBS,DR",b8106a43c23464d99eba483a02b8d0c5
Liferay/Java/J2EE/CSS/HTML,senior Application engineer,ec8963c6b6d30d494472eda8b11aece4
Telecommunications Technician Trainee,"700MHz P25, SONET multiplexers, microwave radio equipment, PSAP, FM radio, channel banks, chargers, batteries and inverters",e8e92dc12b5f31cdabb5673344f67f1a
Need a Sr. Infrastructure Architect(Network Security) with Clearance,"Infrastructure, Architecture,Network, Security, Audit, Clearance, ITIL, Identity management,LAN, WAN",a5c1f4daee8d37dfde0b7dc7c0c78111
BI Developer,"model-driven development environment, develop data models, SQL Server 2012, SSAS Tabular Models, PowerBI, first cut DDL, Primary Key selection, index strategies",2eda21eccfc4fd2bf3b1790e6774e14b
Games Tester for Virtual Reality devices,Games Testing,dceffa8973b86db0f74e2efd1f32bfcd
Sr Project Manager,"PMP ""Project Management"" clinical",12817e50889bd576762a81b61bd08029
Sr C++ Software Engineer,"5 years experience in developing system controls ,5 years experience in system engineering, Independent system architect, Experience in Metrology strategies and machine vision algorithms",c5eb618e9829f6d08dae61e78c0c5be9
"Business Analyst (Oracle - GL, FA, CM)",business analyst oracle fa gl cm,4b92aed2593f7229661285f54f464846
Oracle CCB(customer care and billing) Developer,"Oracle, RMB/CCB,SOA, Eclipse IDE in a J2EE environment, JavaScript, JSP, HTML, JDBC, and Unix/Linux, PL/SQL, Oracle Utilities Application Framework, Oracle OUAF Eclipse SDK, CC&B Config Tools",d16fff64c8522a130f493ad450022cdd
Technical Sourcer/ Recruiter,"sourcing, recruiting",c79e76dcccff0317d0f5efe6837b671a
Senior Platform Engineer,"REST API, Apache Kafka, Redis Cache and auto-scaling.",eb82ae3fb581d1739d1c1bc89ee09039
IT Support Services Manager,"IT Manager, AD,VDI, Microsoft Office 2013/2016 and Office 365",d3ed4dc9bc294140191d0180551ab8c5
Sr. Video Firmware Engineer,"8+ years experience in embedded software development, C/C++ in RTOS environment, H264, MJPEG",49e66f24055e46a524796bea92305054
Automation Test Engineer,Must have strong Automation testing is a RESTFUL environment with Selenium in both Windows and Unix environments REQUIRED. Exp. writing automated test cases and text execution,4dbd64489c5765b55803f3677334f4fc
Sr Java Full Stack Developement,"Java Developer, Front-end, Back-End, Javascript, Angular.js, REST",8337f342fb579dbeb657da03f04e78b9
Data Center Architect,"Data Center Infrastructure design, network layout and design, Conversant with subnets and IP ranges, VPN dns dhcp",5281f705b7b566407cc8212d69f80114
Jira Administrator,"JIRA, Confluence Atlassian Project Application Administrator",06cc68b8d842b816d8a64b290a30db28
Front End Developer (with AWS),"HTML, CSS, JavaScript, AngularJS, ReactJS, AWS, Python, Rest",bb78cd5bc6643406d765447f93b371f0
Supply chain manager (BRIANA),"MUST be from the Semiconductor industry (Lam Research, Applied Materials, Matteson, Wolf Engineering.BA is a must ideally with an emphasis in Supply Chain Management.",010a5830182a5b4cbd8d02e66a8f95a7
SAP Simple Finance,"S/4 HANA, SAP Simple Finance",f7a286d07213a1203dd20b080308a60e
BI Developer,"model-driven development environment, develop data models, SQL Server 2012, SSAS Tabular Models, PowerBI, first cut DDL, Primary Key selection, index strategies",fef84ef8d7b079d07e45e4868cb48204
Adobe AEM Lead / Architect - Full Time,"Adobe AEM Lead / Architect, CQ5, Java",2c60066eef4d61726dacd1231cf7ec3e
Senior Red Hat Linux Engineer (Red Hat Satellite),"Linux , IT UNIX Solutions, Red Hat Satellite,Red Hat",6f2e874e525530d5d6b2fe8f640074c8
"Principal Product Manager, API Designer and Tools","API Designer, Console, Notebook, Mocking service, client/server SDKs, and other new greenfield tools in development",3ae3feb8f97a77982b5e4b8a51f57ba7
Production Artist,"Graphic Design, Production",962a49d2163346c34b44c28ff499d6b1
Javascript UI Engineer (rebuilding App in React) ($130-160k +equity),"Javascript UI Engineering in Production, MVC frameworks, Some backend helpful, Understanding of Design challenges helpful",e9b4a29be7350a5ede8f4b6c6595234f
Commercialisation product manager,Develop* AND SAP AND (Sales and Distribution OR SD OR Sales & Distribution) AND (CRM OR SFDC OR MSCRM) AND (BMI OR CPQ OR Configure Price Quote),ddd80f18383d0ff62398a1bb3c4c65bd
"Senior Core Java developer (Core Java, Kafka, Storm, Spring) - Full time","core java, spring, kafka, storm",a3432fbb51de1a53efbad8fd1469af72
UI Developer,Web UI Developer - Sr,8e147d53d20c8def492975cdda6fa040
ETL - Informatica - Datastage - Teradata -Hadoop / UI- J2EE /.Net Developers/Architects,ETL - Informatica - Datastage - Teradata -Hadoop / UI- J2EE /.Net Developers/Architects,f7b32973b0ed6c96a63dbf94976acaaa
SW Engineer JAVA w/UI Experience - FULL TIME,"Java Development , UI, LINUX, SQL, Security Clearance, Nationwide Travel",d194ed2afb1d9093f43299c2a60a79fc
Oracle ADF Developer,"ADF, PL/SQL, EBS",d6c992739802742115b1948dc6710864
Lead Integration & Test Engineer,"ITU, ETSI, Bellcore, ANSI, NEMA, RF, CWDM, SONET, Gigabit Ethernet, 10GE, EMI, EMC",cd5ab50d922437ad766a22a230f44b1b
Sr Software Engineer-Search Tools,"(""Software engineer"" OR ""Software developer"" OR ""software consultant"") AND javascript and (""angularjs"" or ""angular.js"" or ""angular js"" or ""angular-js"" or ""backbone.js"" or ""backbonejs"" or ""backbone js""",ec2a584312156432933a67c3df38100f
Sr Product Analyst/ Manager - Cloud Exchange,"SDN NFV NETWORKING, JIRA, SharePoint, Visio, Word and PowerPoint",b6ffc057505adaf0c3c87b5543512613
Revenue Manager,Bachelor's degree in Accountnig or related; 8+ yeras in accounting or finance; understanding of ASC 605 and ASC 985,b5ff9b852c48c1d688b424d7585e7f9e
DIRECT CLIENT NEED SAP APO Consultant,SAP APO with any 2 modules (DP/SNP/PPDS) with 2 E2E implementation,bf738c06e77de648597188c30c946c00
Manager of Digital Accessibility Consulting,"Full Time, Full Time",6990a3ab757332b040cc1b1f528d30ee
FDM - Developer,"FDM, HFM, FDM 11.1.2.3+ version upgrades and/or development, Jython or VB script, EBS ( definitely GL), FDMEE",78cc1bd3c3bfd7c2b489c13cd6ad14fd
Technical Sourcer/ Recruiter,"sourcing, recruiting",1c63318c3645f131bd819b4a9e1b16e4
JavaScript & Ruby Engineer,"JavaScript, Ruby, Ruby on Rails, RoR",12cf58aa1b4e15019b0cb11b6cbfde52
Principal Architect or Senior Architect - Virtual Reality,"vr, virtual reality, ar, augmented reality, MR, mixed-reality, mixed reality, C/C++, C, C++, C#, Java, GPU, 3d modeling, 3d depth camera, 3d, unity3d, unreal",74dd4b17ce8df68b8ff3973b0bff3158
Senior Performance Engineer,"Performance Testing, Performance Center, Jmeter, Load Runner",30f2b49aa2a82cf5475a929f10ec7ea6
Backend Engineer,"node.js, mongodb, strongloop, loopback",cdae787851f469ff80d5b87cb5bde0f4
Firmware Engineer,"TCP/IP,LAN/WAN, Software development and integration, source code control, embedded processors, debugging,",40d44c48e407b0c2f7a612c36050a7de
JAVA Architect (minimum 15+years exp.),"Java Architect, Micro Services, Design Pattern, SOA",44859e17f44a57e40cadcefb6d5ff158
Pega Architects (TX / CA),Pega PRPC CSSA CLSA,8c3fbd88ab6ada7cc1ac9b45aa31a0d9
Java Developer/ Architect - FullTime Opportunity - Multiple Positions,"Java/ J2EE, Spring, Hibernate, WebServices (Rest/ Soap UI)",228898e79ba75771720ff784c386cea1
Big Data Architect,"Cassandra, Hadoop, Hive, Mapreduce,Azkaban, Oozie",2ba17a658aa0d4151bab0628a6e1aef2
Sr. Python Engineer,"Python, Django",addfefa975234a7f0c6541cd5cc0f5c3
Production Support Project Manager,"Java, J2EE, project manager, PMP, production support",f6874bd016da0f2f2143d3183591c28c
ETL Developer/ data warehouse Devlopere,ETL Developer/ Oracle EBS/ data warehouse Devlopere,3351c99455efe8f31e06628b0e4e2827
QA Automation Developer,"Protractor, Java, QA Automation",bf67ae7c09f79f7b56e3c9fed5352932
Oracle Support Manager - remote,Fusion Middleware SOA BPEL,5aedc7de6ed0e2c5da20a15f0a737b74
Data Scientist,Data Scientist,fdc814ee1575c03cd3322fdf4434994f
FPGA Design Engineer,"FPGA, Verilog, DSP",9a350a802358191eb436239f20dbb6f9
Applications Engineer,"Analog Circuits, Lab Skills, Circuit Analysis",76fca29a21aa9f4736d85169b753a8d4
Chief Information Security Officer (IT Sec Anl 5),".Net, Analysis, Analyst, CIO, CISSP, Development, Encryption, Hardware, HTTP, ISO, Manager, Management, Networks, Protocols, Research, Risk Management, Security",09ae1191de68556f172eac6369aa2ca8
QA with documentation,QA Documentation,c6a3b6d0ba029ad019ef1bbc914b3212
Sr. Project Manager,Project Management : (Agile or Scrum or PMBOK or PMI or PMP or Kanban or Six Sigma etc),7e988f525e80bac47d3602ec7ef779f2
Business Analyst,"business Analyst, Data Analytics",c868c5fd028b8db5b6992da3d085b606
Adobe Data Workbench / Adobe Insight SME,"Adobe Insight, PERL scripting.",218de1c605ff5735a4242f059d73e067
"Back-end Java Developer/ Lead - San Francisco, CA","Java and OO Programming, RESTful APIs, Open Source Frameworks",8b638be88761382074d449734aa4ebca
Software Developer-Telematics,"C++, java Android, mobile",5865317af77876b2e1a39a756a45c93b
Sr. Software Engineer in Test Role Sync,"Java, Python, Groovy, Automation, testing, SQL, Restful, API",64c7c9adc48e32c27d6b1ce174f7acbf
Senior Customer Success Manager,"CSM, Metrics, customer ecalations",eb4d921ff1e2f85234013fd04d7bece5
Network Development QA Engineer,"Network Services Controllers, Manual testing, Juniper, Arista, Netconf, Yang, Python",425f4e3991a4d124af3db7ddce201b50
Evangelist / Developer Relations Leader,"Partner, Developer, Relations, Evangelist, APIs, Automotive, Vehicle, Mobile",67f696b59edce1378dacee69ffd892a3
Entry Level Java Developer,Recruting,2a780109b5459da9610bbd0de1eab6d2
VB.NET Developer,"VB.NET, ASP/JSP, HTML, XML and PL/SQL. Experience in SQL and DBMS platforms- Oracle, and SQL Server. Prefer experience with Cold Fusion, Angular.JS but it is not mandatory.",9420079b510ce4609c7bbed0b1307ff0
Hyperion Administrator,"Hyperion, Oracle, Data Warehouse, Essbase, Hyperion Administration,",e4dbad58b9b76f61667e5486fc963ed2
IT Telecom Project Manager,IT Project Manager,e8dea09b0326e7cb26c81c4ab4f8fa17
System Developer,"SQL, EXCEL, Data Analyst",29218cac2f1595978b5110c9ad0bb86f
CASHNet Support Analyst,"CRM tools, Bachelor's degree, Salesforce, Windows, Internet Explorer, PC operating systems",ef2c82995cd5a2293f4168f54dd7a0c5
Technical Recruiter,"IT Recruiter, Technical Recruiter",dc2c979261a005b4148ffd3baf943efe
UI Developer,"UI, Front end, Angular JS, HTML5,",9e3ce3171db511c40794429e8938e94a
VMWare Systems Engineer,VMWare Systems Engineering,9cc4504e06cf8f6f727a634194f479d2
Senior Python Automation Engineer,Python and Automation and white box testing and test cases and Storage and defect lifecycle,f49889c423b4986525a72d580fd43543
Senior Project Manager,"Agile , Software, e-commerce, or SaaS/Cloud based projects , MS Project , MS Office",ee6819f3a96844a468d30541ff709705
Cloud Engineer,"LXC, cgroups, Docker, Golang (preferred), C, Java, Python, Kafka, Zookeeper, Consul, Kuberenetes, Mesos and Casandra",f30050ebd5f5104bc59d814aa1775604
"Procurement Specialist Required for San Francisco, CA - FULL TIME !!","Prcocurement Management, SAP/Ariba, Contract Management, Supplier Relationship Management",e624456416d9f83f4f5e473b178ddd20
